datetime,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,boundary_layer_height,wind_u,wind_v
2025-02-02 18:00:00,24.5,83,0.0,1.79,157,1009.1,330.0,-0.6994087199958,1.6477036876798683
2025-02-02 19:00:00,24.4,83,0.0,1.78,148,1008.5,285.0,-0.9432562903351047,1.5095256111584383
2025-02-02 20:00:00,24.1,84,0.0,1.6,148,1008.1,275.0,-0.8478708227731279,1.3568769538502816
2025-02-02 21:00:00,23.8,87,0.0,1.71,165,1008.2,295.0,-0.4425805671253109,1.6517331629543066
2025-02-02 22:00:00,23.5,89,0.0,1.76,173,1008.6,295.0,-0.2144900443930597,1.7468812268887266
2025-02-02 23:00:00,23.2,92,0.0,0.86,187,1009.4,160.0,0.10480763532842668,0.853589690411537
2025-02-03 00:00:00,23.6,91,0.0,0.4,210,1010.2,30.0,0.20000000000000007,0.34641016151377546
2025-02-03 01:00:00,25.6,79,0.0,1.67,141,1011.2,565.0,-1.0509650530532284,1.2978337556331414
2025-02-03 02:00:00,27.6,67,0.0,1.87,136,1012.1,685.0,-1.2990111527583248,1.345165426633278
2025-02-03 03:00:00,29.4,58,0.0,1.31,133,1011.8,835.0,-0.9580733491211135,0.8934178516818729
2025-02-03 04:00:00,31.2,50,0.0,0.97,125,1010.9,1240.0,-0.7945774829603219,0.5563691432605148
2025-02-03 05:00:00,33.2,43,0.0,1.1,87,1009.9,1680.0,-1.0984924882300313,-0.05756955186723837
2025-02-03 06:00:00,34.2,38,0.0,1.57,68,1008.7,1825.0,-1.4556786516698563,-0.5881323516629818
2025-02-03 07:00:00,34.6,37,0.0,2.04,68,1007.4,1940.0,-1.8914550633162464,-0.7641974505684604
2025-02-03 08:00:00,34.6,37,0.0,2.18,74,1006.9,2040.0,-2.095550497145535,-0.6008894356810582
2025-02-03 09:00:00,34.2,37,0.0,2.2,89,1006.7,2080.0,-2.199664929344061,-0.03839529416202392
2025-02-03 10:00:00,33.3,39,0.0,2.11,126,1006.7,1890.0,-1.707025858131139,1.240226882337118
2025-02-03 11:00:00,29.5,55,0.0,3.54,172,1007.5,405.0,-0.49267277739863125,3.5055489633451593
2025-02-03 12:00:00,27.6,66,0.0,2.25,176,1008.3,350.0,-0.15695206592428243,2.2445191130846043
2025-02-03 13:00:00,27.4,68,0.0,2.83,159,1009.2,350.0,-1.0141812972131996,2.642032606987081
2025-02-03 14:00:00,26.8,68,0.0,2.54,148,1009.8,335.0,-1.3459949311523405,2.154042164237322
2025-02-03 15:00:00,26.4,66,0.0,2.1,128,1009.8,315.0,-1.6548225825741163,1.2928890981838825
2025-02-03 16:00:00,26.1,66,0.0,1.9,87,1010.1,300.0,-1.8973961160336903,-0.09943831686159353
2025-02-03 17:00:00,25.9,67,0.0,1.43,29,1010.1,270.0,-0.693277756952262,-1.2507061812093359
2025-02-03 18:00:00,25.8,69,0.0,1.61,16,1009.6,225.0,-0.4437761428653687,-1.5476313304606935
2025-02-03 19:00:00,25.5,73,0.0,2.44,349,1009.2,270.0,0.46557394871876895,-2.3951703276123
2025-02-03 20:00:00,25.0,72,0.0,2.59,341,1009.1,275.0,0.8432215200440358,-2.4488931108022305
2025-02-03 21:00:00,24.6,62,0.0,2.1,357,1009.3,280.0,0.10990550811018318,-2.097122022984605
2025-02-03 22:00:00,24.1,58,0.0,0.85,28,1009.9,175.0,-0.39905082836800715,-0.7505054539300879
2025-02-03 23:00:00,23.8,65,0.0,0.15,90,1010.6,20.0,-0.15,-9.184850993605149e-18
2025-02-04 00:00:00,24.1,56,0.0,1.2,287,1011.4,70.0,1.1475657071556424,-0.35084604566728406
2025-02-04 01:00:00,25.9,56,0.0,1.21,300,1012.1,380.0,1.0478907385791707,-0.6050000000000001
2025-02-04 02:00:00,27.6,54,0.0,0.85,230,1013.0,715.0,0.6511377766511312,0.5463694682335586
2025-02-04 03:00:00,29.5,50,0.0,1.17,211,1013.0,905.0,0.6025945476447633,1.0028857418214714
2025-02-04 04:00:00,31.2,44,0.0,1.35,222,1012.3,1120.0,0.9033263185844587,1.0032455143944823
2025-02-04 05:00:00,32.7,40,0.0,1.32,233,1011.0,1375.0,1.0541988732624266,0.7943958305607037
2025-02-04 06:00:00,33.8,37,0.0,1.1,246,1009.6,1680.0,1.0049000034068611,0.44741030738338017
2025-02-04 07:00:00,34.2,35,0.0,1.3,274,1008.5,2005.0,1.2968332653377717,-0.09068341586736278
2025-02-04 08:00:00,34.3,34,0.0,1.92,298,1007.6,2185.0,1.6952593782891399,-0.9013854005489096
2025-02-04 09:00:00,33.8,35,0.0,2.55,318,1007.3,2285.0,1.7062830462150882,-1.8950193049673552
2025-02-04 10:00:00,32.4,41,0.0,3.13,309,1007.7,1530.0,2.4324668593603187,-1.9697728239859913
2025-02-04 11:00:00,30.9,46,0.0,2.27,221,1008.2,710.0,1.489253995808451,1.7131907471056926
2025-02-04 12:00:00,28.4,59,0.0,3.35,189,1009.2,295.0,0.5240554578847729,3.3087559409937115
2025-02-04 13:00:00,27.0,70,0.0,2.3,179,1009.9,215.0,-0.04014053480575191,2.2996496988597
2025-02-04 14:00:00,26.1,73,0.0,2.09,134,1010.8,260.0,-1.5034201827077807,1.4518359942593044
2025-02-04 15:00:00,25.8,72,0.0,1.46,98,1011.0,265.0,-1.4457913803626927,0.20319272740169542
2025-02-04 16:00:00,25.8,71,0.0,0.25,270,1011.1,60.0,0.25,4.592425496802574e-17
2025-02-04 17:00:00,25.4,73,0.0,1.52,316,1010.6,210.0,1.0558807230976763,-1.0933964965147493
2025-02-04 18:00:00,24.7,69,0.0,1.64,322,1009.8,165.0,1.0096848195340793,-1.292337635915024
2025-02-04 19:00:00,24.2,63,0.0,1.43,335,1009.5,130.0,0.6043441142891999,-1.2960201354624095
2025-02-04 20:00:00,23.8,62,0.0,1.27,351,1009.0,120.0,0.19867177060109348,-1.2543641925558249
2025-02-04 21:00:00,23.2,64,0.0,1.05,335,1009.4,95.0,0.4437491748277342,-0.9516231763884826
2025-02-04 22:00:00,22.6,66,0.0,1.27,315,1009.6,85.0,0.8980256121069156,-0.8980256121069151
2025-02-04 23:00:00,22.0,69,0.0,1.31,320,1010.3,90.0,0.8420517686893669,-1.003518220485861
2025-02-05 00:00:00,22.1,69,0.0,1.09,344,1011.1,105.0,0.30044471784052884,-1.0477752485727676
2025-02-05 01:00:00,24.4,61,0.0,0.98,24,1012.0,290.0,-0.3986019102142842,-0.8952745484897489
2025-02-05 02:00:00,26.6,53,0.0,0.74,70,1012.5,525.0,-0.6953725393815722,-0.25309490606099494
2025-02-05 03:00:00,28.7,47,0.0,0.57,105,1012.2,745.0,-0.5505777209847689,0.14752685570843688
2025-02-05 04:00:00,30.6,42,0.0,0.42,135,1011.4,1025.0,-0.29698484809834996,0.2969848480983499
2025-02-05 05:00:00,32.3,36,0.0,0.39,130,1010.5,1585.0,-0.29875733281640143,0.25068716777775035
2025-02-05 06:00:00,33.5,33,0.0,0.3,90,1009.1,1830.0,-0.3,-1.8369701987210297e-17
2025-02-05 07:00:00,34.0,31,0.0,0.45,63,1007.7,1965.0,-0.4009529358847655,-0.20429572488279607
2025-02-05 08:00:00,34.0,30,0.0,0.81,47,1006.7,2025.0,-0.5923964983115281,-0.5524186716506237
2025-02-05 09:00:00,33.8,31,0.0,0.89,52,1006.5,2155.0,-0.7013295707099826,-0.5479387130398359
2025-02-05 10:00:00,32.6,34,0.0,2.23,132,1007.0,2145.0,-1.6572129608145891,1.4921612521802539
2025-02-05 11:00:00,27.4,64,0.0,4.77,150,1008.3,415.0,-2.3849999999999993,4.130941176051772
2025-02-05 12:00:00,27.0,64,0.0,3.47,150,1008.8,370.0,-1.7349999999999999,3.0051081511320024
2025-02-05 13:00:00,26.4,64,0.0,3.78,151,1009.8,355.0,-1.8325803645311545,3.3060624929869156
2025-02-05 14:00:00,25.3,75,0.0,3.3,139,1010.1,330.0,-2.1649947956686737,2.4905416147351476
2025-02-05 15:00:00,24.6,80,0.0,2.9,134,1010.3,310.0,-2.086085420982088,2.0145092743310924
2025-02-05 16:00:00,24.0,84,0.0,2.05,133,1010.7,350.0,-1.4992750883192996,1.3980966381281215
2025-02-05 17:00:00,23.8,85,0.0,1.37,123,1010.5,365.0,-1.1489786780852311,0.7461554779705871
2025-02-05 18:00:00,23.5,86,0.0,1.23,153,1010.0,295.0,-0.5584083146796426,1.0959380247516923
2025-02-05 19:00:00,23.2,86,0.0,0.4,30,1009.6,25.0,-0.19999999999999998,-0.3464101615137755
2025-02-05 20:00:00,22.9,88,0.0,0.74,340,1009.1,70.0,0.2530949060609948,-0.6953725393815722
2025-02-05 21:00:00,22.5,90,0.0,0.51,259,1008.9,25.0,0.5006298635583086,0.09731258764203775
2025-02-05 22:00:00,22.2,92,0.0,0.27,292,1009.5,15.0,0.2503396407330326,-0.10114378022229624
2025-02-05 23:00:00,21.7,95,0.0,0.9,326,1010.3,35.0,0.5032736131236719,-0.7461338152995377
2025-02-06 00:00:00,22.0,93,0.0,1.13,319,1011.0,60.0,0.7413467027592733,-0.8528218256517321
2025-02-06 01:00:00,23.9,82,0.0,1.25,337,1012.2,355.0,0.48841391061159234,-1.1506310668155504
2025-02-06 02:00:00,26.1,69,0.0,1.74,348,1012.6,685.0,0.3617663420229022,-1.7019768252768217
2025-02-06 03:00:00,28.6,56,0.0,1.73,338,1012.3,1095.0,0.6480694066095284,-1.6040280684005421
2025-02-06 04:00:00,30.2,48,0.0,1.69,326,1011.2,1335.0,0.9450360068655617,-1.4010734976180206
2025-02-06 05:00:00,31.8,42,0.0,1.84,319,1010.2,1645.0,1.2071486133425335,-1.3886656276099003
2025-02-06 06:00:00,32.8,37,0.0,2.08,325,1009.0,1820.0,1.1930389876101768,-1.7038362521211026
2025-02-06 07:00:00,33.2,36,0.0,2.18,328,1007.6,1910.0,1.155223996028387,-1.8487448496210084
2025-02-06 08:00:00,33.2,35,0.0,1.95,320,1006.9,1990.0,1.253435838888752,-1.4937866640820066
2025-02-06 09:00:00,33.0,35,0.0,2.02,312,1006.7,2030.0,1.501152547464337,-1.3516438248448928
2025-02-06 10:00:00,32.5,36,0.0,1.61,306,1006.9,2065.0,1.3025173609436655,-0.9463342561908814
2025-02-06 11:00:00,30.0,44,0.0,2.06,162,1007.9,435.0,-0.6365750084123919,1.9591764235680162
2025-02-06 12:00:00,26.1,68,0.0,3.84,148,1008.8,350.0,-2.0348899746555067,3.2565046892406757
2025-02-06 13:00:00,26.3,69,0.0,3.48,145,1009.0,400.0,-1.9960459985016399,2.8506491141256918
2025-02-06 14:00:00,25.5,71,0.0,2.86,136,1009.4,335.0,-1.9867229395127317,2.0573118289685426
2025-02-06 15:00:00,24.8,73,0.0,2.73,118,1009.6,335.0,-2.41044692850487,1.2816573664054822
2025-02-06 16:00:00,24.2,76,0.0,2.8,117,1009.9,320.0,-2.49481826772743,1.2711733992707308
2025-02-06 17:00:00,23.9,78,0.0,2.22,113,1009.6,300.0,-2.0435207746644175,0.8674231052461879
2025-02-06 18:00:00,23.5,80,0.0,1.67,129,1009.2,250.0,-1.2978337556331416,1.0509650530532282
2025-02-06 19:00:00,23.2,81,0.0,1.07,143,1008.7,200.0,-0.6439420747726916,0.8545399957506035
2025-02-06 20:00:00,23.0,82,0.0,0.38,293,1008.5,30.0,0.3497918443119274,-0.14847782882592392
2025-02-06 21:00:00,22.6,83,0.0,0.76,302,1008.4,35.0,0.6445165530788838,-0.40273864081723554
2025-02-06 22:00:00,22.1,85,0.0,0.84,287,1008.8,30.0,0.8032959950089498,-0.24559223196709884
2025-02-06 23:00:00,21.6,88,0.0,0.67,312,1009.6,20.0,0.4979070330698544,-0.44831750626043476
2025-02-07 00:00:00,22.1,85,0.0,0.96,354,1010.3,45.0,0.10034732473694727,-0.9547410195535423
2025-02-07 01:00:00,24.8,74,0.0,0.34,63,1011.9,250.0,-0.30294221822404505,-0.15435676991144592
2025-02-07 02:00:00,27.1,62,0.0,0.35,45,1012.6,500.0,-0.24748737341529164,-0.24748737341529164
2025-02-07 03:00:00,29.4,53,0.0,0.38,293,1012.8,925.0,0.3497918443119274,-0.14847782882592392
2025-02-07 04:00:00,31.0,46,0.0,1.12,291,1012.0,1360.0,1.045610077676866,-0.4013721034907365
2025-02-07 05:00:00,32.3,41,0.0,1.97,294,1011.0,1650.0,1.799684551555924,-0.8012711868593255
2025-02-07 06:00:00,33.2,35,0.0,2.51,305,1009.9,1845.0,2.056071631165369,-1.4396768552411254
2025-02-07 07:00:00,33.8,30,0.0,2.72,316,1008.6,1970.0,1.8894707676484737,-1.9566042569211304
2025-02-07 08:00:00,33.8,28,0.0,2.39,323,1008.2,2040.0,1.4383379053333953,-1.90873886901303
2025-02-07 09:00:00,33.3,29,0.0,2.08,325,1007.9,2105.0,1.1930389876101768,-1.7038362521211026
2025-02-07 10:00:00,33.0,28,0.0,1.78,328,1008.2,2145.0,0.9432562903351049,-1.509525611158438
2025-02-07 11:00:00,31.5,30,0.0,0.7,94,1008.8,275.0,-0.6982948351818768,0.048829531620887726
2025-02-07 12:00:00,28.2,57,0.0,3.26,153,1009.3,285.0,-1.4800090291509227,2.9046812688540786
2025-02-07 13:00:00,27.0,67,0.0,3.15,160,1010.1,245.0,-1.077363451475857,2.9600317554756113
2025-02-07 14:00:00,25.9,73,0.0,1.82,164,1010.7,230.0,-0.5016599875869386,1.7494962866077404
2025-02-07 15:00:00,25.6,77,0.0,1.94,134,1011.1,245.0,-1.395519212656983,1.347637238690455
2025-02-07 16:00:00,25.4,79,0.0,1.5,116,1011.3,240.0,-1.3481910694487504,0.6575567201836163
2025-02-07 17:00:00,25.1,79,0.0,0.4,330,1010.8,185.0,0.20000000000000018,-0.34641016151377535
2025-02-07 18:00:00,25.1,78,0.0,0.78,333,1010.2,150.0,0.3541125897968466,-0.6949850888669269
2025-02-07 19:00:00,24.5,81,0.0,1.29,347,1009.5,125.0,0.2901868601035863,-1.2569373835729534
2025-02-07 20:00:00,24.1,81,0.0,1.53,341,1008.9,145.0,0.49811927631944974,-1.4466434206669547
2025-02-07 21:00:00,23.6,78,0.0,2.03,344,1008.9,160.0,0.5595438323085078,-1.951361242754787
2025-02-07 22:00:00,23.3,73,0.0,1.66,327,1009.1,170.0,0.9041007981249447,-1.3921931427894039
2025-02-07 23:00:00,22.9,68,0.0,1.25,337,1009.9,130.0,0.48841391061159234,-1.1506310668155504
2025-02-08 00:00:00,22.9,64,0.0,1.32,349,1010.6,150.0,0.25186787389703896,-1.2957478821509165
2025-02-08 01:00:00,24.8,58,0.0,1.26,18,1011.5,280.0,-0.3893614129124337,-1.1983312105318935
2025-02-08 02:00:00,27.2,50,0.0,0.65,58,1012.0,565.0,-0.551231262501677,-0.3444475217515832
2025-02-08 03:00:00,29.5,45,0.0,0.66,261,1012.2,795.0,0.6518743047927908,0.10324674692655249
2025-02-08 04:00:00,31.4,39,0.0,1.05,267,1011.6,1175.0,1.0485610114923025,0.05495275405509152
2025-02-08 05:00:00,33.0,34,0.0,0.81,263,1010.4,1595.0,0.803962382829471,0.09871416815816922
2025-02-08 06:00:00,34.1,31,0.0,0.63,252,1009.2,1840.0,0.5991656052659468,0.19468070645621696
2025-02-08 07:00:00,34.5,30,0.0,1.06,262,1007.8,2050.0,1.0496841528660645,0.1475234870176698
2025-02-08 08:00:00,34.7,31,0.0,1.11,252,1007.4,2265.0,1.0556727330876206,0.34300886375619183
2025-02-08 09:00:00,34.3,29,0.0,1.17,250,1007.3,2430.0,1.0994403663195127,0.4001635676910322
2025-02-08 10:00:00,33.0,33,0.0,1.71,232,1007.7,2225.0,1.3474983886674947,1.0527811228068753
2025-02-08 11:00:00,31.0,40,0.0,3.05,180,1008.3,500.0,-3.735172737399427e-16,3.05
2025-02-08 12:00:00,28.1,59,0.0,3.36,165,1008.9,285.0,-0.8696319915444706,3.245510776331269
2025-02-08 13:00:00,26.5,73,0.0,2.97,136,1010.6,365.0,-2.063135360263222,2.1364392070057945
2025-02-08 14:00:00,26.2,71,0.0,2.45,89,1011.5,395.0,-2.4496268531331586,-0.04275839577134482
2025-02-08 15:00:00,26.0,70,0.0,0.8,90,1011.7,230.0,-0.8,-4.898587196589413e-17
2025-02-08 16:00:00,25.9,71,0.0,1.06,315,1011.7,155.0,0.7495331880577406,-0.7495331880577403
2025-02-08 17:00:00,25.3,72,0.0,3.09,346,1011.4,440.0,0.7475386574029736,-2.998213794192829
2025-02-08 18:00:00,24.5,55,0.0,3.46,356,1011.2,385.0,0.2413573991546747,-3.4515716138989916
2025-02-08 19:00:00,23.6,56,0.0,2.98,351,1010.6,410.0,0.4661747058198886,-2.9433112549735103
2025-02-08 20:00:00,22.9,58,0.0,2.64,345,1010.0,400.0,0.6832822790706546,-2.5500441814031403
2025-02-08 21:00:00,22.4,60,0.0,2.6,349,1009.7,355.0,0.49610338797901615,-2.5522306769639265
2025-02-08 22:00:00,22.0,62,0.0,2.45,356,1009.8,310.0,0.17090336067310782,-2.4440319231365693
2025-02-08 23:00:00,21.5,64,0.0,2.38,10,1010.2,260.0,-0.41328266284729415,-2.343842452169055
2025-02-09 00:00:00,21.9,63,0.0,2.26,5,1010.7,250.0,-0.19697197860970744,-2.2514000176873448
2025-02-09 01:00:00,24.2,57,0.0,2.47,14,1011.7,390.0,-0.5975470821311794,-2.3966304439017114
2025-02-09 02:00:00,26.5,51,0.0,2.54,32,1012.2,550.0,-1.3459949311523405,-2.154042164237322
2025-02-09 03:00:00,28.5,47,0.0,2.0,58,1012.4,805.0,-1.6960961923128521,-1.0598385284664098
2025-02-09 04:00:00,30.0,44,0.0,1.46,82,1011.8,1185.0,-1.4457913803626927,-0.20319272740169558
2025-02-09 05:00:00,31.4,40,0.0,1.35,112,1011.0,1445.0,-1.2516982036651632,0.5057189011114813
2025-02-09 06:00:00,32.2,37,0.0,1.33,124,1009.7,1645.0,-1.1026199714982057,0.7437265616160931
2025-02-09 07:00:00,32.8,35,0.0,1.83,107,1008.0,1915.0,-1.750037703412355,0.5350402196426081
2025-02-09 08:00:00,33.0,35,0.0,2.28,116,1007.2,2205.0,-2.0492504255621005,0.9994862146790966
2025-02-09 09:00:00,32.8,36,0.0,2.08,114,1007.3,1830.0,-1.9001745518966098,0.8460122175976645
2025-02-09 10:00:00,32.2,38,0.0,1.5,90,1007.7,1550.0,-1.5,-9.184850993605148e-17
2025-02-09 11:00:00,30.6,44,0.0,1.9,177,1008.4,470.0,-0.09943831686159323,1.8973961160336903
2025-02-09 12:00:00,28.4,59,0.0,1.9,145,1009.3,275.0,-1.0897952290669872,1.5563888841490845
2025-02-09 13:00:00,26.7,68,0.0,2.38,141,1010.6,265.0,-1.497782530698613,1.8496073882675907
2025-02-09 14:00:00,25.8,71,0.0,1.42,132,1011.3,230.0,-1.0552656521778998,0.9501654610295787
2025-02-09 15:00:00,25.5,71,0.0,0.76,172,1011.8,195.0,-0.10577155672964965,0.7526037322435934
2025-02-09 16:00:00,25.4,71,0.0,1.05,211,1012.2,185.0,0.5407899786555569,0.900025665737218
2025-02-09 17:00:00,25.1,73,0.0,1.45,266,1011.7,190.0,1.446467872876745,0.10114688692898209
2025-02-09 18:00:00,24.6,76,0.0,1.66,303,1011.6,210.0,1.3921931427894043,-0.9041007981249441
2025-02-09 19:00:00,24.2,69,0.0,1.45,319,1011.0,195.0,0.9512855920362356,-1.0943288913230191
2025-02-09 20:00:00,23.9,62,0.0,1.48,327,1010.1,160.0,0.8060657718222399,-1.2412324405592277
2025-02-09 21:00:00,23.3,60,0.0,1.72,324,1009.9,150.0,1.010990633943054,-1.3915092303249095
2025-02-09 22:00:00,23.0,61,0.0,1.69,341,1010.2,150.0,0.5502101810325948,-1.5979263927628453
2025-02-09 23:00:00,22.8,62,0.0,1.72,343,1010.9,165.0,0.5028793321231079,-1.6448441802564207
2025-02-10 00:00:00,22.8,62,0.0,1.82,352,1011.5,200.0,0.2532950437473199,-1.802287885109658
2025-02-10 01:00:00,24.9,57,0.0,1.56,354,1012.7,300.0,0.16306440269753933,-1.5514541567745064
2025-02-10 02:00:00,27.1,51,0.0,1.36,352,1013.1,555.0,0.1892754173056896,-1.3467645734885356
2025-02-10 03:00:00,29.1,45,0.0,1.15,342,1012.8,775.0,0.3553695435311898,-1.0937149937394264
2025-02-10 04:00:00,30.9,40,0.0,0.95,342,1011.8,1040.0,0.2935661446562003,-0.9035036904803958
2025-02-10 05:00:00,32.5,37,0.0,0.59,340,1010.7,1320.0,0.20179188456214447,-0.554418646263686
2025-02-10 06:00:00,33.4,34,0.0,0.1,360,1009.8,1600.0,2.4492935982947065e-17,-0.1
2025-02-10 07:00:00,32.5,36,0.0,0.25,191,1008.5,1660.0,0.04770224884413618,0.245406795861916
2025-02-10 08:00:00,32.0,37,0.0,0.71,219,1008.1,1635.0,0.4468174776453847,0.5517736326344492
2025-02-10 09:00:00,31.6,39,0.0,1.06,225,1008.0,1555.0,0.7495331880577404,0.7495331880577406
2025-02-10 10:00:00,31.2,42,0.0,1.25,203,1008.2,1295.0,0.48841391061159195,1.1506310668155504
2025-02-10 11:00:00,30.3,46,0.0,1.76,185,1008.7,485.0,0.15339410723587799,1.753302668641472
2025-02-10 12:00:00,29.4,50,0.0,1.7,194,1009.3,295.0,0.41126722251943476,1.649502734669194
2025-02-10 13:00:00,27.8,65,0.0,3.14,158,1009.9,340.0,-1.1762647033259646,2.911357303339712
2025-02-10 14:00:00,26.2,75,0.0,3.18,158,1010.9,320.0,-1.191248967062601,2.948444657522384
2025-02-10 15:00:00,26.2,73,0.0,2.3,156,1011.3,405.0,-0.9354942790743409,2.101154552577982
2025-02-10 16:00:00,26.3,71,0.0,0.87,156,1011.6,340.0,-0.35386087947594635,0.7947845481490626
2025-02-10 17:00:00,26.2,71,0.0,1.39,154,1011.3,315.0,-0.6093358940368174,1.2493237243558422
2025-02-10 18:00:00,25.9,72,0.0,1.32,191,1011.1,310.0,0.251867873897039,1.2957478821509165
2025-02-10 19:00:00,25.5,74,0.0,1.42,198,1010.7,295.0,0.43880413201242513,1.3505002531391181
2025-02-10 20:00:00,25.2,77,0.0,1.09,196,1009.8,250.0,0.30044471784052895,1.0477752485727676
2025-02-10 21:00:00,25.0,78,0.0,0.97,201,1009.8,255.0,0.34761691105894144,0.9055730137022857
2025-02-10 22:00:00,24.6,80,0.0,0.7,270,1010.0,235.0,0.7,1.2858791391047207e-16
2025-02-10 23:00:00,24.4,81,0.0,0.93,306,1010.3,150.0,0.7523858047687013,-0.5466402846319999
2025-02-11 00:00:00,24.5,80,0.0,0.45,333,1011.1,180.0,0.20429572488279615,-0.4009529358847655
2025-02-11 01:00:00,25.7,74,0.0,0.75,307,1012.3,395.0,0.5989766325354697,-0.4513612673640359
2025-02-11 02:00:00,27.9,64,0.0,0.65,238,1013.0,825.0,0.5512312625016769,0.3444475217515833
2025-02-11 03:00:00,30.0,54,0.0,0.25,191,1012.7,1135.0,0.04770224884413618,0.245406795861916
2025-02-11 04:00:00,31.8,46,0.0,0.35,188,1011.6,1390.0,0.04871058533602293,0.3465938240595496
2025-02-11 05:00:00,34.0,39,0.0,0.55,175,1010.4,1825.0,-0.04793565851121201,0.5479070839504601
2025-02-11 06:00:00,34.4,37,0.0,1.12,201,1009.3,1865.0,0.40137210349073654,1.045610077676866
2025-02-11 07:00:00,33.8,40,0.0,1.77,230,1008.3,1760.0,1.3558986643205908,1.137734069145175
2025-02-11 08:00:00,33.0,44,0.0,2.06,252,1007.7,1670.0,1.9591764235680162,0.636575008412392
2025-02-11 09:00:00,32.7,46,0.0,1.59,221,1007.6,1625.0,1.0431338560949062,1.1999882325542077
2025-02-11 10:00:00,31.2,53,0.0,2.29,170,1008.1,780.0,-0.3976543268572703,2.2552097543979563
2025-02-11 11:00:00,29.0,64,0.1,2.78,142,1009.1,330.0,-1.7115389014053302,2.1906698950266867
2025-02-11 12:00:00,25.2,89,6.5,4.79,116,1010.4,315.0,-4.30522348177301,2.099797793119681
2025-02-11 13:00:00,26.1,83,0.0,1.98,137,1010.6,285.0,-1.350356752923747,1.4480803292059574
2025-02-11 14:00:00,26.0,86,0.0,1.42,80,1011.1,215.0,-1.3984270092773352,-0.24658041228704117
2025-02-11 15:00:00,25.7,85,0.9,1.11,162,1011.5,200.0,-0.3430088637561918,1.0556727330876206
2025-02-11 16:00:00,25.5,87,0.1,0.65,122,1012.0,160.0,-0.551231262501677,0.3444475217515831
2025-02-11 17:00:00,25.1,87,0.1,0.99,139,1011.9,130.0,-0.6494984387006022,0.7471624844205443
2025-02-11 18:00:00,24.5,92,2.3,0.91,186,1011.6,80.0,0.09512090157356469,0.9050149247851287
2025-02-11 19:00:00,24.5,92,0.6,1.64,232,1011.0,175.0,1.2923376359150243,1.009684819534079
2025-02-11 20:00:00,24.0,94,0.7,2.34,214,1010.2,230.0,1.3085113941215472,1.9399479197787974
2025-02-11 21:00:00,23.9,95,0.3,1.25,233,1009.7,165.0,0.998294387559116,0.7522687789400604
2025-02-11 22:00:00,23.8,96,0.0,0.79,288,1009.8,140.0,0.7513346478731714,-0.24412342555620833
2025-02-11 23:00:00,23.5,98,0.0,0.53,319,1010.2,65.0,0.3477112853649689,-0.39999607751806915
2025-02-12 00:00:00,24.0,94,0.0,0.87,329,1010.9,120.0,0.4480831251717474,-0.7457355516108375
2025-02-12 01:00:00,26.1,87,0.0,0.81,227,1011.8,270.0,0.5923964983115281,0.5524186716506239
2025-02-12 02:00:00,28.0,77,0.0,1.18,234,1012.5,515.0,0.9546400533624378,0.6935865977051184
2025-02-12 03:00:00,29.5,67,0.1,1.1,275,1012.7,875.0,1.0958141679009201,-0.09587131702242369
2025-02-12 04:00:00,30.5,61,0.1,1.1,321,1012.1,1110.0,0.6922524301548216,-0.8548605576026677
2025-02-12 05:00:00,31.7,56,0.0,1.03,331,1010.9,1270.0,0.499353908853727,-0.9008582983535778
2025-02-12 06:00:00,32.2,53,0.2,1.14,331,1009.7,1405.0,0.552682967080824,-0.9970664661389111
2025-02-12 07:00:00,32.2,53,0.2,0.96,309,1008.3,1410.0,0.746060122998692,-0.604147575407844
2025-02-12 08:00:00,32.6,52,0.1,0.89,243,1007.7,1490.0,0.7929958065276473,0.40405154476819677
2025-02-12 09:00:00,32.4,53,0.0,1.52,229,1007.6,1545.0,1.1471585619386135,0.9972097240655711
2025-02-12 10:00:00,31.6,55,0.0,1.32,245,1007.9,1100.0,1.1963262788883782,0.5578561054977229
2025-02-12 11:00:00,30.1,64,0.0,1.87,160,1008.7,450.0,-0.6395776680190008,1.7572252008696487
2025-02-12 12:00:00,28.2,79,0.0,2.85,165,1009.5,390.0,-0.7376342785421849,2.7528886049238444
2025-02-12 13:00:00,27.6,85,0.1,2.53,218,1009.8,445.0,1.5576235325739152,1.9936672066250065
2025-02-12 14:00:00,26.9,85,0.0,2.18,212,1011.0,400.0,1.1552239960283865,1.848744849621009
2025-02-12 15:00:00,26.0,85,0.8,1.19,15,1012.1,85.0,-0.3079946636719997,-1.1494517332839913
2025-02-12 16:00:00,24.9,92,1.1,1.25,337,1012.6,100.0,0.48841391061159234,-1.1506310668155504
2025-02-12 17:00:00,24.6,95,1.8,1.34,135,1012.3,160.0,-0.9475230867899738,0.9475230867899737
2025-02-12 18:00:00,24.5,95,1.0,1.66,123,1011.9,180.0,-1.3921931427894039,0.9041007981249449
2025-02-12 19:00:00,24.3,96,0.2,1.66,115,1011.3,175.0,-1.504470926480839,0.7015463144895608
2025-02-12 20:00:00,24.2,94,0.1,1.81,156,1010.9,255.0,-0.7361933239671988,1.6535172783331074
2025-02-12 21:00:00,24.0,95,0.2,1.35,178,1010.9,230.0,-0.04711432054837655,1.3491776164757794
2025-02-12 22:00:00,24.0,95,0.2,1.7,140,1011.0,185.0,-1.0927389364671172,1.3022755533022623
